,daily_min_temp,forecast
1984-01-06,16.3,13.320680557940657
1984-01-07,16.1,16.51556851795565
1984-01-08,13.0,15.546763204714903
1984-01-09,13.4,13.697406838387375
1984-01-10,15.2,14.330006924616505
1984-01-11,12.5,15.275153391255838
1984-01-12,14.3,13.303254130737372
1984-01-13,16.5,14.733469253042735
1984-01-14,18.6,15.768541405830174
1984-01-15,18.0,16.809268912415646
1984-01-16,18.2,16.300548954008907
1984-01-17,11.4,16.691178806287567
1984-01-18,11.9,12.579229507207543
1984-01-19,12.2,13.788146873798906
1984-01-20,14.8,13.678457990092136
1984-01-21,13.1,15.080943719727829
1984-01-22,12.7,13.586028404506974
1984-01-23,10.5,13.53301095209726
1984-01-24,13.8,12.123311273653599
1984-01-25,18.8,14.328060475144849
1984-01-26,13.9,16.876553443594183
1984-01-27,11.2,13.257509269271235
1984-01-28,10.6,12.392325847959256
1984-01-29,14.7,12.298548205578257
1984-01-30,13.1,14.751011382751598
1984-01-31,12.1,13.105239122603225
1984-02-01,14.7,12.72487117916723
1984-02-02,11.1,14.420437527568183
1984-02-03,13.0,11.808568629393179
1984-02-04,15.6,13.459280681761108
1984-02-05,14.2,14.72141952408241
1984-02-06,15.5,13.541583349875118
1984-02-07,18.0,14.628871083982666
1984-02-08,15.0,16.066354508755804
1984-02-09,15.9,14.023489109267752
1984-02-10,15.5,15.138893959958926
1984-02-11,15.8,14.826398402453854
1984-02-12,16.6,15.136579584255205
1984-02-13,13.6,15.647893922981233
1984-02-14,13.8,13.760449162219142
1984-02-15,14.6,14.314027816425765
1984-02-16,15.6,14.712798841178035
1984-02-17,16.6,15.186946556780551
1984-02-18,14.3,15.68758831735499
1984-02-19,16.3,14.198801767503038
1984-02-20,18.9,15.787403438921038
1984-02-21,18.7,17.137173652149478
1984-02-22,14.5,16.796664558624624
1984-02-23,16.5,14.415471811850065
1984-02-24,14.1,16.29612877759169
1984-02-25,13.5,14.513085019251744
1984-02-26,11.7,14.448731436231744
1984-02-27,15.1,13.307862723612148
1984-02-28,11.2,15.500978652850716
1984-02-29,13.5,12.5230919585834
1984-03-01,12.6,14.373283145652097
1984-03-02,8.8,13.370595469868345
1984-03-03,10.5,11.063347242588506
1984-03-04,12.1,12.424947603113859
1984-03-05,14.5,12.945327021959665
1984-03-06,19.5,14.096484879700382
1984-03-07,14.0,16.88196293889308
1984-03-08,13.8,13.001198348113718
1984-03-09,10.5,13.799467076079342
1984-03-10,13.8,11.787236148209617
1984-03-11,11.4,14.16683091331464
1984-03-12,15.6,12.156563369480576
1984-03-13,11.1,15.002434407232156
1984-03-14,12.1,11.69134604639087
1984-03-15,14.2,12.885761276758792
1984-03-16,10.9,13.938559262782347
1984-03-17,14.2,11.639765384886257
1984-03-18,13.8,14.047162395116132
1984-03-19,15.1,13.342653959746995
1984-03-20,14.0,14.23743188813863
1984-03-21,12.1,13.467255316313192
1984-03-22,13.8,12.516068364278993
1984-03-23,16.6,13.775360469789897
1984-03-24,17.8,15.23802330152796
1984-03-25,9.4,15.709993237450668
1984-03-26,10.2,10.622720753076608
1984-03-27,7.4,12.193779652424068
1984-03-28,8.7,10.14148169747188
1984-03-29,14.0,11.038208942496732
1984-03-30,15.3,13.847504615214891
1984-03-31,11.1,13.891878932618836
1984-04-01,9.7,11.280064526295378
1984-04-02,10.3,11.015976711949573
1984-04-03,9.2,11.446298504839298
1984-04-04,8.2,10.561423172163732
1984-04-05,9.7,9.96286361725945
1984-04-06,12.4,10.840554728213267
1984-04-07,12.5,12.157208372352608
1984-04-08,9.0,11.851409666736053
1984-04-09,9.7,9.76299572794169
1984-04-10,10.1,10.629230105565323
1984-04-11,11.2,10.674014444681776
1984-04-12,12.0,11.231434713933773
1984-04-13,11.1,11.560555353238135
1984-04-14,10.8,10.942709621031417
1984-04-15,12.8,10.913014246464703
1984-04-16,9.8,12.173295380686833
1984-04-17,13.7,10.114647020370315
1984-04-18,11.0,12.905964102433494
1984-04-19,13.2,10.779432108443604
1984-04-20,13.0,12.53733334706636
1984-04-21,10.2,12.171046585875988
1984-04-22,13.2,10.584952329400034
1984-04-23,9.3,12.774620012949043
1984-04-24,11.1,10.022779481877476
1984-04-25,10.3,11.596464334725995
1984-04-26,8.7,10.804521676222985
1984-04-27,11.7,9.89657891363233
1984-04-28,12.5,11.819725977003642
1984-04-29,6.5,11.869750596586652
1984-04-30,9.6,8.191386268688854
1984-05-01,13.8,10.746422299423473
1984-05-02,14.7,12.731730042305502
1984-05-03,9.1,12.793764544414113
1984-05-04,4.8,9.476234303011298
1984-05-05,3.3,7.6444843698109
1984-05-06,3.5,7.051902120315578
1984-05-07,5.7,6.979646831315573
1984-05-08,5.5,7.928186477512574
1984-05-09,7.0,7.247194036503154
1984-05-10,9.5,8.02022998492393
1984-05-11,9.9,9.246533384160674
1984-05-12,4.9,9.173457506145677
1984-05-13,6.3,6.129286989797035
1984-05-14,4.8,7.6040869613698
1984-05-15,6.2,6.3478356947560695
1984-05-16,7.1,7.2727823332569885
1984-05-17,7.5,7.520166567115267
1984-05-18,9.4,7.606632722718807
1984-05-19,8.7,8.724150118804927
1984-05-20,9.5,8.110022734125142
1984-05-21,12.1,8.786970671198574
1984-05-22,9.5,10.36417517228243
1984-05-23,9.3,8.595184731417428
1984-05-24,8.5,8.96285709548524
1984-05-25,8.0,8.551780120422704
1984-05-26,9.8,8.368982958781038
1984-05-27,6.2,9.519123313583513
1984-05-28,7.3,7.097380234275581
1984-05-29,10.9,8.206578706574689
1984-05-30,10.0,10.170113161027471
1984-05-31,8.7,9.191212870284792
1984-06-01,9.0,8.626811584792694
1984-06-02,10.8,9.020121516850189
1984-06-03,12.4,10.090060386837491
1984-06-04,7.2,10.900197470500384
1984-06-05,7.2,7.657099125198165
1984-06-06,11.1,8.374914585907726
1984-06-07,9.3,10.647157140943388
1984-06-08,10.1,9.037348523599693
1984-06-09,3.9,9.828946615467128
1984-06-10,5.0,5.968420648556733
1984-06-11,8.2,7.32594948927243
1984-06-12,2.8,8.88443901871317
1984-06-13,4.3,5.06525080742812
1984-06-14,8.1,6.5215823273237445
1984-06-15,11.1,8.405126363289881
1984-06-16,4.7,9.67749570371884
1984-06-17,5.3,5.505165092174635
1984-06-18,10.0,6.730122217613383
1984-06-19,5.6,9.369420712843606
1984-06-20,2.2,6.096034754233588
1984-06-21,7.1,4.626133547329331
1984-06-22,8.3,7.860918980820782
1984-06-23,8.6,7.8063121857303965
1984-06-24,10.1,7.88791148259662
1984-06-25,8.3,8.856238639560365
1984-06-26,7.2,7.6966884282432355
1984-06-27,7.7,7.376111863992536
1984-06-28,7.8,7.839913729896962
1984-06-29,9.1,7.829079144320724
1984-06-30,9.4,8.619350440833834
1984-07-01,7.8,8.680940248415705
1984-07-02,2.6,7.759272473860981
1984-07-03,2.4,4.8503095146009825
1984-07-04,3.9,5.2622598573261685
1984-07-05,1.3,5.907206717424569
1984-07-06,2.1,3.888332683718832
1984-07-07,7.4,4.484730658990191
1984-07-08,7.2,7.379402647378717
1984-07-09,8.8,6.504476705811674
1984-07-10,8.9,7.617152886074306
1984-07-11,8.8,7.600700975895705
1984-07-12,8.0,7.6894025247580995
1984-07-13,0.7,7.354835808637734
1984-07-14,-0.1,3.085268771551295
1984-07-15,0.9,3.4187880592326216
1984-07-16,7.8,3.7780662643717564
1984-07-17,7.2,7.600140654814382
1984-07-18,8.0,6.24771030830799
1984-07-19,4.6,6.95950100023992
1984-07-20,5.2,4.882516130512342
1984-07-21,5.8,5.747254778130799
1984-07-22,6.8,5.989106884316456
1984-07-23,8.1,6.516181069856692
1984-07-24,7.5,7.21982357526122
1984-07-25,5.4,6.774726049504242
1984-07-26,4.6,5.671129579971284
1984-07-27,6.4,5.481964833692637
1984-07-28,9.7,6.632825216064571
1984-07-29,7.0,8.393983807370075
1984-07-30,10.0,6.397668573621257
1984-07-31,10.6,8.729305139801301
1984-08-01,11.5,8.816724616437032
1984-08-02,10.2,9.498633028820404
1984-08-03,11.1,8.801616375153433
1984-08-04,11.0,9.720543337256146
1984-08-05,8.9,9.694746852257099
1984-08-06,9.9,8.570067223623996
1984-08-07,11.7,9.54689802219765
1984-08-08,11.6,10.563528419555835
1984-08-09,9.0,10.374910102953606
1984-08-10,6.3,8.930464406705632
1984-08-11,8.7,7.663466710650652
1984-08-12,8.5,9.406178348670146
1984-08-13,8.5,8.858603058057607
1984-08-14,8.0,8.859837236350433
1984-08-15,6.0,8.52348849834487
1984-08-16,8.0,7.319658981452354
1984-08-17,8.5,8.715384602967774
1984-08-18,7.7,8.66284040401936
1984-08-19,8.4,8.092081943857425
1984-08-20,9.0,8.611552496363755
1984-08-21,8.3,8.867805306505911
1984-08-22,6.8,8.376134154774912
1984-08-23,9.3,7.561129641170684
1984-08-24,6.7,9.251218672311557
1984-08-25,9.0,7.303580984601339
1984-08-26,7.3,9.046176755819065
1984-08-27,6.3,7.67477010811875
1984-08-28,7.9,7.281815046416327
1984-08-29,5.2,8.318389334896903
1984-08-30,9.0,6.3964819679992875
1984-08-31,11.3,9.004786512506168
1984-09-01,9.2,9.879284089028427
1984-09-02,11.3,8.423611642393858
1984-09-03,7.0,10.116399975675971
1984-09-04,8.0,7.3189749743433925
1984-09-05,4.6,8.530640012989128
1984-09-06,8.5,6.260858248545227
1984-09-07,9.5,8.967196644057408
1984-09-08,9.4,8.983750912620845
1984-09-09,10.5,8.84896017758148
1984-09-10,9.7,9.608483410373509
1984-09-11,4.9,9.071046445364015
1984-09-12,8.0,6.3314921898382375
1984-09-13,5.8,8.773159816078005
1984-09-14,5.5,6.916866455837992
1984-09-15,10.9,6.939126771569536
1984-09-16,11.7,10.13562358289884
1984-09-17,9.2,9.949804063811126
1984-09-18,8.9,8.510282291938307
1984-09-19,11.3,8.772963712228428
1984-09-20,8.6,10.305636115904484
1984-09-21,6.2,8.433798015331082
1984-09-22,6.6,7.385646775271834
1984-09-23,9.1,7.858235286186254
1984-09-24,6.1,9.203598190110759
1984-09-25,7.5,7.017134947362985
1984-09-26,10.7,8.214281307205976
1984-09-27,6.3,9.900601674543324
1984-09-28,5.5,6.863352026901914
1984-09-29,6.7,6.958771462009825
1984-09-30,4.2,7.6611409749351544
1984-10-01,11.3,5.87683486045498
1984-10-02,16.3,10.383039407054307
1984-10-03,10.5,12.538427412844612
1984-10-04,10.3,8.6805099973135
1984-10-05,7.9,9.613328996399055
1984-10-06,7.7,8.264849979838331
1984-10-07,16.0,8.461083443437724
1984-10-08,14.6,13.469154497593882
1984-10-09,12.5,11.69001301789869
1984-10-10,8.1,10.940689299200422
1984-10-11,12.2,8.736435229546931
1984-10-12,17.2,11.81810138509101
1984-10-13,9.4,14.319394809688738
1984-10-14,8.7,9.143346729770553
1984-10-15,5.9,9.90644299428006
1984-10-16,4.8,8.171050768642274
1984-10-17,7.4,7.664210382820564
1984-10-18,9.4,9.107613650965966
1984-10-19,9.7,9.76961921799651
1984-10-20,9.9,9.627982706294503
1984-10-21,6.5,9.72224064823071
1984-10-22,9.8,7.652472113376503
1984-10-23,18.2,10.043661956967139
1984-10-24,11.3,14.659519167663365
1984-10-25,9.1,9.592954829095511
1984-10-26,9.6,9.471068645730588
1984-10-27,13.5,10.06735765573741
1984-10-28,10.7,12.313115605476403
1984-10-29,10.0,10.166590959706605
1984-10-30,8.5,10.221798777380892
1984-10-31,12.6,9.398094808295083
1984-11-01,16.6,12.01199906984959
1984-11-02,11.6,13.89423732233318
1984-11-03,12.2,10.551497454504101
1984-11-04,11.2,11.784073272134014
1984-11-05,9.2,11.134730964567522
1984-11-06,9.9,10.081433072346387
1984-11-07,11.9,10.71112844847815
1984-11-08,15.6,11.731685105635242
1984-11-09,19.0,13.691932904138454
1984-11-10,12.8,15.41332993619163
1984-11-11,12.2,11.5096957329777
1984-11-12,12.0,12.22644763139597
1984-11-13,11.1,12.189110796122273
1984-11-14,11.8,11.648260810438266
1984-11-15,7.6,12.146560882393533
1984-11-16,13.0,9.452324664424342
1984-11-17,12.7,13.153130615084052
1984-11-18,16.0,12.144084637829963
1984-11-19,14.8,14.24175858975738
1984-11-20,14.2,13.209699984109216
1984-11-21,10.0,13.194106333409596
1984-11-22,8.8,10.846095951227827
1984-11-23,11.6,10.651575141400821
1984-11-24,8.6,12.326079688985404
1984-11-25,14.6,10.01196262376747
1984-11-26,24.3,13.925558990030106
1984-11-27,11.6,19.000023215525523
1984-11-28,10.8,10.389141603009897
1984-11-29,12.0,11.962570101265593
1984-11-30,11.0,12.671233587939387
1984-12-01,12.6,11.812289604176799
1984-12-02,10.8,12.82949768084562
1984-12-03,9.1,11.4819146098293
1984-12-04,11.0,10.657368684723139
1984-12-05,13.0,11.882065550005297
1984-12-06,12.8,12.69784259939112
1984-12-07,9.9,12.30678176904235
1984-12-08,11.6,10.650870480488678
1984-12-09,10.5,12.024715692466783
1984-12-10,15.9,11.06293023905599
1984-12-11,12.2,14.396055712577612
1984-12-12,13.0,11.534455412795827
1984-12-13,12.5,12.633726420509532
1984-12-14,12.5,12.2527475008071
1984-12-15,11.4,12.35043238305581
1984-12-16,12.1,11.707468111200823
1984-12-17,16.8,12.252862716230283
1984-12-18,12.1,14.932362051899517
1984-12-19,11.3,11.62698173400656
1984-12-20,10.4,11.895525726196874
1984-12-21,14.2,11.410810495544741
1984-12-22,11.4,13.694844620008338
1984-12-23,13.7,11.516110965004582
1984-12-24,16.5,13.28013034016566
1984-12-25,12.8,14.645493830653908
1984-12-26,12.2,12.224915257184806
1984-12-27,12.0,12.472522414260617
1984-12-28,12.6,12.408004899855124
1984-12-29,16.0,12.745265792326908
1984-12-30,16.4,14.654567744059772
1984-12-31,16.4,14.526244087617718
1985-01-01,13.3,14.662065265109957
1985-01-02,15.2,12.994292595831189
1985-01-03,13.1,14.608813647132799
1985-01-04,12.7,13.133084915455607
1985-01-05,14.6,13.192846742643434
1985-01-06,11.0,14.319691565843009
1985-01-07,13.2,11.922340598634733
1985-01-08,12.2,13.650601596607185
1985-01-09,14.4,12.67825611412008
1985-01-10,13.7,14.070410566593997
1985-01-11,14.5,13.361056446382007
1985-01-12,14.1,13.966343227688032
1985-01-13,14.4,13.660948344895424
1985-01-14,19.7,13.935739351557364
1985-01-15,16.5,17.0759437422535
1985-01-16,15.9,14.673580253855615
1985-01-17,11.8,14.96994351003136
1985-01-18,12.0,12.712346884540148
1985-01-19,11.4,13.31853627674712
1985-01-20,14.4,12.780048029131668
1985-01-21,12.4,14.490654464693423
1985-01-22,15.1,12.851042255330704
1985-01-23,15.6,14.681903697254825
1985-01-24,15.2,14.623132284487067
1985-01-25,12.8,14.408185537834585
1985-01-26,13.3,13.118537973899649
1985-01-27,17.5,13.718133367357275
1985-01-28,15.4,16.078705956814016
1985-01-29,13.5,14.366151386408141
1985-01-30,16.7,13.644793317254615
1985-01-31,15.2,15.787077937910652
1985-02-01,14.9,14.521645511743852
1985-02-02,10.2,14.621949234020962
1985-02-03,13.6,11.903321210249263
1985-02-04,19.0,14.401403967436035
1985-02-05,15.7,17.007170143505846
1985-02-06,18.0,14.465706808029797
1985-02-07,14.8,16.427006909980758
1985-02-08,13.9,14.36024058113149
1985-02-09,13.0,14.32544567992178
1985-02-10,15.3,13.865620612474501
1985-02-11,14.3,15.248466371959438
1985-02-12,15.6,14.318834459643599
1985-02-13,16.0,15.215324862649041
1985-02-14,14.9,15.291912293293965
1985-02-15,11.1,14.64818804723617
1985-02-16,14.8,12.580231931013365
1985-02-17,13.0,15.141729987870633
1985-02-18,12.2,13.499542543655258
1985-02-19,10.9,13.223477085646474
1985-02-20,14.6,12.452916414785152
1985-02-21,16.6,14.644544826864463
1985-02-22,18.1,15.276649862231148
1985-02-23,13.4,16.005728503836536
1985-02-24,10.3,13.228114014478603
1985-02-25,13.6,12.089158038826426
1985-02-26,13.8,14.288338504290971
1985-02-27,10.3,13.840615117475783
1985-02-28,11.0,11.735889539892355
1985-03-01,14.3,12.498290237621854
1985-03-02,15.5,14.174862555817315
1985-03-03,14.7,14.404751046581621
1985-03-04,12.7,13.866239605292273
1985-03-05,10.7,12.885347764651438
1985-03-06,12.6,11.97279775034355
1985-03-07,9.8,13.24597878290112
1985-03-08,13.2,11.239691147741802
1985-03-09,15.2,13.494893597313776
1985-03-10,16.6,14.137695400864578
1985-03-11,21.0,14.778408495478631
1985-03-12,22.4,17.36739339220236
1985-03-13,17.0,17.951668771293193
1985-03-14,21.7,14.989933549350368
1985-03-15,21.4,18.768355970225254
1985-03-16,18.6,18.230492390060956
1985-03-17,16.2,16.92862962284125
1985-03-18,16.8,16.053850657069887
1985-03-19,17.0,16.750782050211484
1985-03-20,18.4,16.77127508240732
1985-03-21,17.2,17.584844955272516
1985-03-22,18.4,16.738824331141352
1985-03-23,18.8,17.655197485574607
1985-03-24,16.5,17.784570437465852
1985-03-25,13.3,16.446581281169028
1985-03-26,12.2,14.850742646370232
1985-03-27,11.3,14.460358321153905
1985-03-28,13.8,13.81264253337225
1985-03-29,16.6,15.15039283527165
1985-03-30,14.0,16.311919810301916
1985-03-31,14.3,14.377963382509666
1985-04-01,16.4,14.870606473472371
1985-04-02,11.9,16.006867265893778
1985-04-03,15.7,13.053722891678365
1985-04-04,17.6,15.815184532742636
1985-04-05,17.5,16.387347431691474
1985-04-06,15.9,16.17546155287358
1985-04-07,16.2,15.362159851145314
1985-04-08,16.0,15.808449167655391
1985-04-09,15.9,15.673548070184221
1985-04-10,16.2,15.66176290015984
1985-04-11,16.2,15.864524367165744
1985-04-12,19.5,15.84255994417164
1985-04-13,18.2,17.82975092539443
1985-04-14,21.8,16.751909567428946
1985-04-15,15.1,19.21860889677809
1985-04-16,11.0,14.983808944957282
1985-04-17,8.1,13.467570805892398
1985-04-18,9.5,12.021009359382049
1985-04-19,9.3,12.831504057951806
1985-04-20,10.6,12.143064510572101
1985-04-21,6.3,12.641784150494829
1985-04-22,8.6,9.638271552828755
1985-04-23,6.8,11.246080361711824
1985-04-24,8.7,9.542490820982604
1985-04-25,8.4,10.631992368706394
1985-04-26,9.3,9.975533939552765
1985-04-27,10.0,10.38737951233859
1985-04-28,10.5,10.573309572814743
1985-04-29,12.0,10.72242438810549
1985-04-30,10.1,11.546533287405985
1985-05-01,9.4,10.247013007403202
1985-05-02,10.1,10.066978252116487
1985-05-03,8.0,10.516241690586613
1985-05-04,10.6,9.112226980634105
1985-05-05,13.6,10.850468058712421
1985-05-06,15.4,12.291327268026485
1985-05-07,9.0,13.12402815108851
1985-05-08,10.4,9.26195521053585
1985-05-09,11.0,10.94949163111346
1985-05-10,12.1,11.065706982290989
1985-05-11,13.4,11.642919856911213
1985-05-12,11.3,12.328649993165588
1985-05-13,6.7,11.006293244887601
1985-05-14,9.8,8.55580560179575
1985-05-15,10.8,10.853215561471238
1985-05-16,7.8,10.92345510921792
1985-05-17,4.5,8.975139467045244
1985-05-18,7.6,7.27253100811263
1985-05-19,6.9,9.301603607201322
1985-05-20,7.5,8.278669919777132
1985-05-21,8.5,8.595962791668827
1985-05-22,5.5,9.010376634860078
1985-05-23,9.5,7.019202050713791
1985-05-24,7.3,9.686952830640944
1985-05-25,5.4,7.81465608915182
1985-05-26,5.5,6.922947074760473
1985-05-27,8.1,7.087022067054042
1985-05-28,11.2,8.483259400950585
1985-05-29,13.4,9.97715520191211
1985-05-30,11.6,11.039689756441021
1985-05-31,10.1,9.9264996530161
1985-06-01,4.3,9.459735276127228
1985-06-02,5.5,6.242340397701441
1985-06-03,4.4,7.563276884289243
1985-06-04,5.9,6.51983895682876
1985-06-05,5.7,7.362086757471858
1985-06-06,8.2,6.894808659708735
1985-06-07,8.2,8.323779624153271
1985-06-08,4.2,7.990241113142202
1985-06-09,6.5,5.610242940353608
1985-06-10,10.0,7.410638180419349
1985-06-11,8.8,9.136025961570116
1985-06-12,6.6,8.041999848076506
1985-06-13,7.8,6.980163575982965
1985-06-14,10.1,7.9837403904215725
1985-06-15,7.1,9.208463715256023
1985-06-16,7.7,7.196194606506381
1985-06-17,8.5,7.975729970449125
1985-06-18,7.3,8.364473620773857
1985-06-19,6.9,7.562815869513004
1985-06-20,8.4,7.473964938483392
1985-06-21,7.1,8.38948789012596
1985-06-22,6.3,7.4184566130175345
1985-06-23,0.6,7.091362795950101
1985-06-24,1.6,3.689083544220402
1985-06-25,7.0,4.75030076596187
1985-06-26,8.3,7.565355191082089
1985-06-27,8.0,7.569294132219779
1985-06-28,10.2,7.313787054446852
1985-06-29,10.6,8.788239999186125
1985-06-30,10.4,8.900873767807601
1985-07-01,11.6,8.933148882860548
1985-07-02,11.0,9.867846314766886
1985-07-03,10.7,9.544709605088899
1985-07-04,7.3,9.617665137888874
1985-07-05,4.2,7.722571436928247
1985-07-06,4.7,6.2667249704125085
1985-07-07,5.6,6.783344661343718
1985-07-08,7.7,7.054317718157265
1985-07-09,7.5,8.07162623792736
1985-07-10,4.9,7.641108764103352
1985-07-11,5.9,6.084460950988756
1985-07-12,7.8,6.9390701525803165
1985-07-13,5.8,7.8706144824949735
1985-07-14,7.0,6.401549770753235
1985-07-15,8.4,7.36316669164035
1985-07-16,6.2,8.031916821056754
1985-07-17,7.5,6.5571405760092025
1985-07-18,4.8,7.628083459037979
1985-07-19,3.3,5.815101944956322
1985-07-20,3.2,5.183367233567683
1985-07-21,7.0,5.139254515150855
1985-07-22,8.4,7.281788718699595
1985-07-23,0.3,7.607923208843141
1985-07-24,0.3,2.59321426985556
1985-07-25,2.1,3.4786073885906674
1985-07-26,8.5,4.249871304073162
1985-07-27,1.4,7.704801653045809
1985-07-28,4.1,2.6061617685113454
1985-07-29,10.3,5.115867310350829
1985-07-30,6.6,8.429143548763182
1985-07-31,6.1,5.5593750085838955
1985-08-01,7.0,5.905038398819896
1985-08-02,5.1,6.564395678555064
1985-08-03,6.3,5.361871242026671
1985-08-04,6.9,6.344097000097676
1985-08-05,11.4,6.561846342209915
1985-08-06,10.4,9.266309021100131
1985-08-07,10.3,8.303013070455687
1985-08-08,9.2,8.629022874024416
1985-08-09,7.2,8.180691080673915
1985-08-10,7.5,7.245519094501541
1985-08-11,4.0,7.713303446445621
1985-08-12,5.6,5.535374144240113
1985-08-13,6.7,6.832257686519391
1985-08-14,8.4,7.171680829069011
1985-08-15,11.0,8.021380360660991
1985-08-16,8.4,9.427437791690737
1985-08-17,8.8,7.684073189894108
1985-08-18,8.6,8.37540654876478
1985-08-19,8.3,8.26220596492087
1985-08-20,4.0,8.159963944297239
1985-08-21,3.6,5.624483765544864
1985-08-22,5.7,5.805413418523962
1985-08-23,10.6,6.914899823447407
1985-08-24,6.9,9.491371544831397
1985-08-25,10.0,6.715076998858127
1985-08-26,9.8,9.128604670407654
1985-08-27,7.2,8.703185343265682
1985-08-28,10.5,7.290098071366183
1985-08-29,3.6,9.644186303608627
1985-08-30,5.3,5.144393664354724
1985-08-31,8.4,6.941290928124799
1985-09-01,10.3,8.426274869894549
1985-09-02,7.9,9.170369286119822
1985-09-03,8.5,7.60475060158154
1985-09-04,7.9,8.336604377952899
1985-09-05,8.0,7.927386227181629
1985-09-06,9.8,8.080651511986709
1985-09-07,6.7,9.15862488429702
1985-09-08,4.8,7.1329328243759225
1985-09-09,9.9,6.372291335521781
1985-09-10,12.8,9.548338556587996
1985-09-11,10.9,10.65549827008769
1985-09-12,11.7,9.364217291175146
1985-09-13,11.7,10.284693986071701
1985-09-14,11.0,10.340656280385664
1985-09-15,8.2,10.074729562842716
1985-09-16,7.5,8.586803939581397
1985-09-17,5.4,8.510261725799854
1985-09-18,7.2,7.235364267736562
1985-09-19,9.7,8.421433630177372
1985-09-20,8.4,9.57044101812689
1985-09-21,9.0,8.47322398914121
1985-09-22,8.7,9.01510216147786
1985-09-23,6.6,8.763233458416288
1985-09-24,11.6,7.541827254045746
1985-09-25,13.1,10.751626104836358
1985-09-26,6.7,11.08392077967366
1985-09-27,6.5,7.244239661908798
1985-09-28,7.7,7.948375078201341
1985-09-29,8.7,8.55592862409296
1985-09-30,7.2,8.91517861706279
1985-10-01,10.5,7.864075634066046
1985-10-02,8.6,9.997804396875708
1985-10-03,7.2,8.470299379417517
1985-10-04,11.4,7.911542659417723
1985-10-05,16.2,10.56524767972185
1985-10-06,6.1,12.989864646114519
1985-10-07,9.6,6.603177194873519
1985-10-08,11.1,10.035036021440662
1985-10-09,13.6,10.4224202338706
1985-10-10,10.7,11.796478042063608
1985-10-11,14.7,9.921996856950363
1985-10-12,11.6,12.796239785226454
1985-10-13,7.3,10.61528992127367
1985-10-14,8.0,8.568862444876457
1985-10-15,9.6,9.435802663054014
1985-10-16,16.0,10.149938885647668
1985-10-17,15.1,13.707829067588808
1985-10-18,12.8,12.545675791053876
1985-10-19,6.2,11.569601495965545
1985-10-20,7.1,8.061884481376964
1985-10-21,8.4,9.317111364292945
1985-10-22,10.0,9.736388379422152
1985-10-23,12.7,10.37821091850366
1985-10-24,10.0,11.739843207200503
1985-10-25,10.2,9.854728325804139
1985-10-26,6.5,10.369102047108962
1985-10-27,9.2,8.112474237882193
1985-10-28,11.9,10.075567527835606
1985-10-29,14.7,11.232216003619026
1985-10-30,11.4,12.6127542702109
1985-10-31,6.8,10.471063878396375
1985-11-01,7.4,8.276338550023686
1985-11-02,11.2,9.130836352831007
1985-11-03,9.2,11.147631195799603
1985-11-04,12.6,9.423308290946984
1985-11-05,16.0,11.722908011104995
1985-11-06,17.1,13.383427702819638
1985-11-07,15.3,13.853883569872032
1985-11-08,13.3,12.966166894613611
1985-11-09,15.4,12.262837855767453
1985-11-10,13.2,13.918473649076775
1985-11-11,14.4,12.453588111472762
1985-11-12,14.0,13.560207218586033
1985-11-13,15.5,13.236558094039227
1985-11-14,21.0,14.273125063317213
1985-11-15,10.0,17.515732534535246
1985-11-16,9.6,10.493134631790634
1985-11-17,12.0,11.719319985813353
1985-11-18,12.2,12.976982949020794
1985-11-19,11.3,12.647521777531663
1985-11-20,13.2,12.024611167947374
1985-11-21,10.5,13.203966810676008
1985-11-22,10.1,11.316376140187975
1985-11-23,8.8,11.358613961081327
1985-11-24,13.7,10.494989418439229
1985-11-25,16.2,13.42613530160436
1985-11-26,16.0,14.269392806486234
1985-11-27,14.0,14.003789307309999
1985-11-28,13.7,13.039377691030353
1985-11-29,12.5,13.234472577406319
1985-11-30,12.8,12.598561651971508
1985-12-01,12.3,12.928190961608955
1985-12-02,15.2,12.56554408808047
1985-12-03,15.0,14.338779451849263
1985-12-04,16.4,13.898380314773483
1985-12-05,16.1,14.876277171088816
1985-12-06,14.6,14.654977992714029
1985-12-07,18.2,13.940096727561295
1985-12-08,16.4,16.370716428961938
1985-12-09,16.6,14.973959738189912
1985-12-10,14.7,15.484636800550607
1985-12-11,15.8,14.420600423609798
1985-12-12,14.1,15.360040815434841
1985-12-13,13.5,14.218271651700386
1985-12-14,13.6,14.064570013536407
1985-12-15,13.7,14.131476146071215
1985-12-16,13.6,14.106115311207908
1985-12-17,12.1,13.97486658042606
1985-12-18,12.7,13.034633900041701
1985-12-19,13.3,13.488791342253716
1985-12-20,14.2,13.670047381664135
1985-12-21,15.0,14.07696755647558
1985-12-22,13.7,14.435395656747058
1985-12-23,12.0,13.593780166687136
1985-12-24,13.1,12.752377853556743
1985-12-25,13.2,13.556346045456486
1985-12-26,13.3,13.405196224013478
1985-12-27,11.5,13.419475379357173
1985-12-28,10.8,12.302766339199955
1985-12-29,12.0,12.035225838933961
1985-12-30,16.3,12.711892855753616
1985-12-31,14.4,15.046572223898766
1986-01-01,12.9,13.435266582629174
1986-01-02,13.8,12.892853203308094
1986-01-03,10.6,13.632970494707585
1986-01-04,12.6,11.597490236026823
1986-01-05,13.7,13.125678588388276
1986-01-06,12.6,13.444966422588632
1986-01-07,13.1,12.652842155035687
1986-01-08,15.4,13.092098184201578
